Branch	Store Name	Date	Hour (UTC)	Sales	Transactions	Discounts	Tax	Returns	Net Sales
FLD-BONITA	Mint Bonita Springs 	2026-01-07	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	13	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	14	580.00	1	404.00	0.00	0.00	176.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	15	115.00	1	41.00	0.00	0.00	74.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	16	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	17	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	18	375.00	2	212.00	0.00	0.00	163.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	19	132.00	1	76.00	0.00	0.00	56.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	20	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-07	21	415.00	1	228.25	0.00	0.00	186.75
FLD-BONITA	Mint Bonita Springs 	2026-01-07	22	180.00	2	72.25	0.00	0.00	107.75
FLD-BONITA	Mint Bonita Springs 	2026-01-07	23	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	0	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	1	65.00	2	65.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	13	35.00	1	35.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	14	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	15	950.00	2	521.75	0.00	0.00	428.25
FLD-BONITA	Mint Bonita Springs 	2026-01-08	16	770.00	3	438.00	0.00	0.00	332.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	17	510.00	1	314.00	0.00	0.00	196.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	18	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	19	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	20	290.00	3	145.00	0.00	0.00	145.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	21	478.00	2	249.00	0.00	0.00	229.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	22	130.00	1	86.00	0.00	0.00	44.00
FLD-BONITA	Mint Bonita Springs 	2026-01-08	23	70.00	2	21.00	0.00	0.00	49.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	0	126.00	2	96.00	0.00	0.00	30.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	1	280.00	1	168.00	0.00	0.00	112.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	12	0.00	1	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	13	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	14	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	15	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	16	290.00	2	175.00	0.00	0.00	115.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	17	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	18	240.00	1	60.00	0.00	0.00	180.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	19	110.00	1	70.00	0.00	0.00	40.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	20	160.00	1	80.00	0.00	0.00	80.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	21	192.00	2	132.00	0.00	0.00	60.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	22	130.00	1	68.00	0.00	0.00	62.00
FLD-BONITA	Mint Bonita Springs 	2026-01-09	23	685.00	3	412.25	0.00	0.00	272.75
FLD-BONITA	Mint Bonita Springs 	2026-01-10	0	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	1	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	13	75.00	1	37.75	0.00	0.00	37.25
FLD-BONITA	Mint Bonita Springs 	2026-01-10	14	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	15	130.00	1	66.95	0.00	0.00	63.05
FLD-BONITA	Mint Bonita Springs 	2026-01-10	16	277.00	2	145.75	0.00	0.00	131.25
FLD-BONITA	Mint Bonita Springs 	2026-01-10	17	20.00	1	13.00	0.00	0.00	7.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	18	480.00	2	170.50	0.00	0.00	309.50
FLD-BONITA	Mint Bonita Springs 	2026-01-10	19	190.00	1	125.00	0.00	0.00	65.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	20	1193.00	4	739.50	0.00	0.00	453.50
FLD-BONITA	Mint Bonita Springs 	2026-01-10	21	180.00	1	120.00	0.00	0.00	60.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	22	190.00	1	130.00	0.00	0.00	60.00
FLD-BONITA	Mint Bonita Springs 	2026-01-10	23	442.00	1	287.00	0.00	0.00	155.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	0	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	1	220.00	1	140.00	0.00	0.00	80.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	13	65.00	1	35.75	0.00	0.00	29.25
FLD-BONITA	Mint Bonita Springs 	2026-01-11	14	1425.00	3	656.65	0.00	0.00	768.35
FLD-BONITA	Mint Bonita Springs 	2026-01-11	15	275.00	2	152.50	0.00	0.00	122.50
FLD-BONITA	Mint Bonita Springs 	2026-01-11	16	380.00	1	228.00	0.00	0.00	152.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	17	75.00	1	10.00	0.00	0.00	65.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	18	905.00	3	543.00	0.00	0.00	362.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	19	250.00	1	155.00	0.00	0.00	95.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	20	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	21	280.00	1	168.00	0.00	0.00	112.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	22	250.00	1	110.00	0.00	0.00	140.00
FLD-BONITA	Mint Bonita Springs 	2026-01-11	23	56.00	1	19.60	0.00	0.00	36.40
FLD-BONITA	Mint Bonita Springs 	2026-01-12	0	220.00	2	134.70	0.00	0.00	85.30
FLD-BONITA	Mint Bonita Springs 	2026-01-12	1	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	13	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	14	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	15	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	16	655.00	2	328.95	0.00	0.00	326.05
FLD-BONITA	Mint Bonita Springs 	2026-01-12	17	90.00	1	38.25	0.00	0.00	51.75
FLD-BONITA	Mint Bonita Springs 	2026-01-12	18	732.00	1	492.00	0.00	0.00	240.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	19	125.00	2	55.75	0.00	0.00	69.25
FLD-BONITA	Mint Bonita Springs 	2026-01-12	20	45.00	1	20.25	0.00	0.00	24.75
FLD-BONITA	Mint Bonita Springs 	2026-01-12	21	1467.00	5	938.00	0.00	0.00	529.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	22	0.00	0	0.00	0.00	0.00	0.00
FLD-BONITA	Mint Bonita Springs 	2026-01-12	23	847.00	5	565.80	0.00	0.00	281.20
FLD-BRADEN	Mint Bradenton	2026-01-06	0	40.00	1	0.00	0.00	0.00	40.00
FLD-BRADEN	Mint Bradenton	2026-01-06	1	417.00	2	269.65	0.00	0.00	147.35
FLD-BRADEN	Mint Bradenton	2026-01-06	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	13	95.00	2	10.00	0.00	0.00	85.00
FLD-BRADEN	Mint Bradenton	2026-01-06	14	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	15	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-06	16	415.00	3	198.75	0.00	0.00	216.25
FLD-BRADEN	Mint Bradenton	2026-01-06	17	130.00	2	75.00	0.00	0.00	55.00
FLD-BRADEN	Mint Bradenton	2026-01-06	18	255.00	2	157.00	0.00	0.00	98.00
FLD-BRADEN	Mint Bradenton	2026-01-06	19	480.00	3	245.00	0.00	0.00	235.00
FLD-BRADEN	Mint Bradenton	2026-01-06	20	355.00	3	171.00	0.00	0.00	184.00
FLD-BRADEN	Mint Bradenton	2026-01-06	21	157.00	1	99.00	0.00	0.00	58.00
FLD-BRADEN	Mint Bradenton	2026-01-06	22	320.00	3	165.00	0.00	0.00	155.00
FLD-BRADEN	Mint Bradenton	2026-01-06	23	635.00	3	319.50	0.00	0.00	315.50
FLD-BRADEN	Mint Bradenton	2026-01-07	0	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	1	360.00	2	176.00	0.00	0.00	184.00
FLD-BRADEN	Mint Bradenton	2026-01-07	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	13	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	14	70.00	1	32.50	0.00	0.00	37.50
FLD-BRADEN	Mint Bradenton	2026-01-07	15	20.00	1	0.00	0.00	0.00	20.00
FLD-BRADEN	Mint Bradenton	2026-01-07	16	272.00	2	149.00	0.00	0.00	123.00
FLD-BRADEN	Mint Bradenton	2026-01-07	17	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	18	175.00	2	105.00	0.00	0.00	70.00
FLD-BRADEN	Mint Bradenton	2026-01-07	19	40.00	1	20.00	0.00	0.00	20.00
FLD-BRADEN	Mint Bradenton	2026-01-07	20	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-07	21	500.00	3	279.00	0.00	0.00	221.00
FLD-BRADEN	Mint Bradenton	2026-01-07	22	270.00	1	147.00	0.00	0.00	123.00
FLD-BRADEN	Mint Bradenton	2026-01-07	23	380.00	4	205.30	0.00	0.00	174.70
FLD-BRADEN	Mint Bradenton	2026-01-08	0	179.00	2	34.00	0.00	0.00	145.00
FLD-BRADEN	Mint Bradenton	2026-01-08	1	55.00	2	19.00	0.00	0.00	36.00
FLD-BRADEN	Mint Bradenton	2026-01-08	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	13	95.00	1	52.25	0.00	0.00	42.75
FLD-BRADEN	Mint Bradenton	2026-01-08	14	250.00	2	138.80	0.00	0.00	111.20
FLD-BRADEN	Mint Bradenton	2026-01-08	15	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-08	16	600.00	3	351.00	0.00	0.00	249.00
FLD-BRADEN	Mint Bradenton	2026-01-08	17	890.00	4	554.75	0.00	0.00	335.25
FLD-BRADEN	Mint Bradenton	2026-01-08	18	175.00	2	81.00	0.00	0.00	94.00
FLD-BRADEN	Mint Bradenton	2026-01-08	19	35.00	1	20.00	0.00	0.00	15.00
FLD-BRADEN	Mint Bradenton	2026-01-08	20	616.00	4	371.00	0.00	0.00	245.00
FLD-BRADEN	Mint Bradenton	2026-01-08	21	720.00	3	448.00	0.00	0.00	272.00
FLD-BRADEN	Mint Bradenton	2026-01-08	22	220.00	3	123.50	0.00	0.00	96.50
FLD-BRADEN	Mint Bradenton	2026-01-08	23	520.00	2	270.75	0.00	0.00	249.25
FLD-BRADEN	Mint Bradenton	2026-01-09	0	326.00	3	206.00	0.00	0.00	120.00
FLD-BRADEN	Mint Bradenton	2026-01-09	1	70.00	1	40.00	0.00	0.00	30.00
FLD-BRADEN	Mint Bradenton	2026-01-09	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	13	70.00	1	35.00	0.00	0.00	35.00
FLD-BRADEN	Mint Bradenton	2026-01-09	14	305.00	2	173.75	0.00	0.00	131.25
FLD-BRADEN	Mint Bradenton	2026-01-09	15	272.00	4	126.60	0.00	0.00	145.40
FLD-BRADEN	Mint Bradenton	2026-01-09	16	95.00	1	57.00	0.00	0.00	38.00
FLD-BRADEN	Mint Bradenton	2026-01-09	17	316.00	2	179.60	0.00	0.00	136.40
FLD-BRADEN	Mint Bradenton	2026-01-09	18	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	19	180.00	1	120.00	0.00	0.00	60.00
FLD-BRADEN	Mint Bradenton	2026-01-09	20	379.99	3	208.20	0.00	0.00	171.79
FLD-BRADEN	Mint Bradenton	2026-01-09	21	95.00	1	95.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-09	22	370.00	3	167.15	0.00	0.00	202.85
FLD-BRADEN	Mint Bradenton	2026-01-09	23	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	0	1012.00	5	612.95	0.00	0.00	399.05
FLD-BRADEN	Mint Bradenton	2026-01-10	1	302.00	3	182.25	0.00	0.00	119.75
FLD-BRADEN	Mint Bradenton	2026-01-10	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-10	13	255.00	2	163.00	0.00	0.00	92.00
FLD-BRADEN	Mint Bradenton	2026-01-10	14	640.00	1	320.00	0.00	0.00	320.00
FLD-BRADEN	Mint Bradenton	2026-01-10	15	459.00	3	234.25	0.00	0.00	224.75
FLD-BRADEN	Mint Bradenton	2026-01-10	16	95.00	1	52.25	0.00	0.00	42.75
FLD-BRADEN	Mint Bradenton	2026-01-10	17	357.00	2	215.50	0.00	0.00	141.50
FLD-BRADEN	Mint Bradenton	2026-01-10	18	360.00	3	205.00	0.00	0.00	155.00
FLD-BRADEN	Mint Bradenton	2026-01-10	19	386.00	2	231.60	0.00	0.00	154.40
FLD-BRADEN	Mint Bradenton	2026-01-10	20	652.00	2	333.50	0.00	0.00	318.50
FLD-BRADEN	Mint Bradenton	2026-01-10	21	220.00	2	102.60	0.00	0.00	117.40
FLD-BRADEN	Mint Bradenton	2026-01-10	22	160.00	1	96.00	0.00	0.00	64.00
FLD-BRADEN	Mint Bradenton	2026-01-10	23	195.00	2	110.70	0.00	0.00	84.30
FLD-BRADEN	Mint Bradenton	2026-01-11	0	340.00	3	164.00	0.00	0.00	176.00
FLD-BRADEN	Mint Bradenton	2026-01-11	1	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	2	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	3	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	4	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	5	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	6	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	7	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	8	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	9	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	10	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	11	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	12	0.00	0	0.00	0.00	0.00	0.00
FLD-BRADEN	Mint Bradenton	2026-01-11	13	184.99	3	93.69	0.00	0.00	91.30
FLD-BRADEN	Mint Bradenton	2026-01-11	14	195.00	1	130.00	0.00	0.00	65.00
